"","radians","pos_1","pos_2","type","degrees","map_file","PE","object","isFiller","outdoors_response","stimulus","old_new","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","location_loop.thisRepN","location_loop.thisTrialN","location_loop.thisN","location_loop.thisIndex","instructions_text.started","key_resp.started","key_resp.keys","key_resp.rt","Instructions_2_text.started","instr_2_resp.started","instr_2_resp.keys","instr_2_resp.rt","Instructions_3_text.started","Instr_3_resp.started","Instr_3_resp.keys","Instr_3_resp.rt","Instr_4_text.started","Instr_4_resp.started","Instr_4_resp.keys","Instr_4_resp.rt","text_4.started","image_feedb.started","recog_resp.started","recog_prompt.started","recog_option_left.started","recog_option_right.started","recog_resp.keys","recog_resp.rt","image_feedb_2.started","conf_resp.started","conf_prompt.started","conf_1.started","conf_2.started","conf_3.started","conf_4.started","conf_5.started","conf_6.started","conf_resp.keys","conf_resp.rt","text_4.stopped","image_2.started","predict_prompt.started","line.started","response","key_resp_2.keys","key_resp_2.rt","instructions_text_2.started","key_resp_3.started","key_resp_3.keys","key_resp_3.rt","participant","date","expName","psychopyVersion","frameRate","X","recog_acc"
"211","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_59.jpg","None","outdoors","Hoverboard.jpg","new",0,139,139,139,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1046.2661015,1042.980734334,1042.980734334,1042.980734334,1042.980734334,1042.980734334,"right",2.14217170800111,1045.413334,1045.413334,1045.413334,1045.413334,1045.413334,1045.413334,1045.413334,1045.413334,1045.413334,1,0.833766333002131,1046.516149417,NA,NA,NA,NA,"","",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,0
"212","2.0757402946220602","148.319327731092","328.319327731092","medium","118.991481857316","maps/google_map_1.png","60.672154126223205","objects/1/1_107.jpg","0.0","outdoors","Sled.jpg","old",0,140,140,140,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1051.949256542,1046.765453084,1046.765453084,1046.765453084,1046.765453084,1046.765453084,"left",2.99120779100485,1050.047352292,1050.047352292,1050.047352292,1050.047352292,1050.047352292,1050.047352292,1050.047352292,1050.047352292,1050.047352292,6,1.86999991600169,1052.410493042,1052.410493042,1052.410493042,1052.410493042,221.5,"['return']","[1.7413035409990698]",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,1
"214","3.1365606040590603","71.8991596638655","251.89915966386602","high","179.80283717536","maps/google_map_1.png","162.096322488505","objects/1/1_117.jpg","0.0","indoors","Broom_Short.jpg","old",0,141,141,141,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1057.799461167,1054.417288917,1054.417288917,1054.417288917,1054.417288917,1054.417288917,"left",1.61311424899759,1056.313803042,1056.313803042,1056.313803042,1056.313803042,1056.313803042,1056.313803042,1056.313803042,1056.313803042,1056.313803042,6,1.46013054200012,1056.313803042,1058.262493334,1058.262493334,1058.262493334,144.5,"['return']","[2.692540750002081]",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,1
"216","1.37906478308972","71.8991596638655","251.89915966386602","medium","79.054669094315","maps/google_map_1.png","97.15550943044941","objects/1/1_111.jpg","0.0","indoors","Card_TwoSpade.jpg","old",0,142,142,142,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1064.533017084,1061.216869584,1061.216869584,1061.216869584,1061.216869584,1061.216869584,"left",1.59348979200149,1063.097293834,1063.097293834,1063.097293834,1063.097293834,1063.097293834,1063.097293834,1063.097293834,1063.097293834,1063.097293834,6,1.41842899999756,1064.993322,1064.993322,1064.993322,1064.993322,144.5,"['return']","[2.971711748999951]",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,1
"218","1.11200298672419","148.319327731092","328.319327731092","low","63.745394143424996","maps/google_map_1.png","5.42606641233261","objects/1/1_74.jpg","0.0","outdoors","Car_Buggy.jpg","old",0,143,143,143,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1074.416470542,1068.234400792,1068.234400792,1068.234400792,1068.234400792,1068.234400792,"left",4.56796924999799,1073.098098834,1073.098098834,1073.098098834,1073.098098834,1073.098098834,1073.098098834,1073.098098834,1073.098098834,1073.098098834,5,1.29815437499929,1074.877317375,1074.877317375,1074.877317375,1074.877317375,36,"['return']","[5.445989082996675]",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,1
"220","3.86456269206506","148.319327731092","328.319327731092","high","221.535440946405","maps/google_map_1.png","163.216113215312","objects/1/1_45.jpg","0.0","outdoors","Tractor_Yellow.jpg","old",0,144,144,144,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1082.750155625,1080.584540125,1080.584540125,1080.584540125,1080.584540125,1080.584540125,"right",1.34730224899977,1082.21526125,1082.21526125,1082.21526125,1082.21526125,1082.21526125,1082.21526125,1082.21526125,1082.21526125,1082.21526125,1,0.516227167005127,1083.210779625,1083.210779625,1083.210779625,1083.210779625,214.5,"['return']","[4.954338458002894]",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,0
"222","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_27.jpg","None","outdoors","Chipmunk.jpg","new",0,145,145,145,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1095.433461417,1088.433660834,1088.433660834,1088.433660834,1088.433660834,1088.433660834,"right",3.70147291600006,1092.433090084,1092.433090084,1092.433090084,1092.433090084,1092.433090084,1092.433090084,1092.433090084,1092.433090084,1092.433090084,3,2.96725158299523,1095.683268125,NA,NA,NA,NA,"","",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,0
"223","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_61.jpg","None","outdoors","BoxTrailer.jpg","new",0,146,146,146,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1099.266037959,1095.932878667,1095.932878667,1095.932878667,1095.932878667,1095.932878667,"right",2.12927920800576,1098.348667292,1098.348667292,1098.348667292,1098.348667292,1098.348667292,1098.348667292,1098.348667292,1098.348667292,1098.348667292,1,0.899613332992885,1099.516792542,NA,NA,NA,NA,"","",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,0
"224","1.00759299535782","148.319327731092","328.319327731092","low","57.7601080141423","maps/google_map_1.png","0.559219716950109","objects/1/1_33.jpg","0.0","indoors","JuicerCitrus.jpg","old",0,147,147,147,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1101.915978167,1099.76620275,1099.76620275,1099.76620275,1099.76620275,1099.76620275,"left",1.16505308300111,1101.214461709,1101.214461709,1101.214461709,1101.214461709,1101.214461709,1101.214461709,1101.214461709,1101.214461709,1101.214461709,6,0.67078016600135,1102.38003675,1102.38003675,1102.38003675,1102.38003675,31,"['return']","[2.3778351660002954]",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,1
"226","5.57231597499423","71.8991596638655","251.89915966386602","low","319.432125955084","maps/google_map_1.png","22.467033708782","objects/1/1_140.jpg","0.0","outdoors","LifeJacket_BlueYellow.jpg","old",0,148,148,148,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1111.00048375,1105.017974667,1105.017974667,1105.017974667,1105.017974667,1105.017974667,"right",2.9132322499936,1108.21450625,1108.21450625,1108.21450625,1108.21450625,1108.21450625,1108.21450625,1108.21450625,1108.21450625,1108.21450625,2,2.75385204099439,1111.463952334,1111.463952334,1111.463952334,1111.463952334,241.5,"['return']","[2.676805498995236]",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,0
"228","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_2.jpg","None","outdoors","Phone_Public.jpg","new",0,149,149,149,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1117.966167292,1114.401126167,1114.401126167,1114.401126167,1114.401126167,1114.401126167,"right",2.6391594989982,1117.331091875,1117.331091875,1117.331091875,1117.331091875,1117.331091875,1117.331091875,1117.331091875,1117.331091875,1117.331091875,1,0.617623041005572,1118.217064667,NA,NA,NA,NA,"","",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,0
"229","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_26.jpg","None","indoors","DogFood.jpg","new",0,150,150,150,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1120.550594,1118.466663834,1118.466663834,1118.466663834,1118.466663834,1118.466663834,"right",1.41503533299692,1120.16531575,1120.16531575,1120.16531575,1120.16531575,1120.16531575,1120.16531575,1120.16531575,1120.16531575,1120.16531575,1,0.367129790996842,1120.800437417,NA,NA,NA,NA,"","",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,0
"230","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_11.jpg","None","outdoors","Swan.jpg","new",0,151,151,151,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1122.484232584,1121.049785,1121.049785,1121.049785,1121.049785,1121.049785,"right",0.808217040997988,1122.147019417,1122.147019417,1122.147019417,1122.147019417,1122.147019417,1122.147019417,1122.147019417,1122.147019417,1122.147019417,1,0.305910499002493,1122.733261709,NA,NA,NA,NA,"","",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,0
"231","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_34.jpg","None","outdoors","Ship_Cruise.jpg","new",0,152,152,152,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1129.23377925,1122.983496917,1122.983496917,1122.983496917,1122.983496917,1122.983496917,"left",4.80699304200243,1128.083175625,1128.083175625,1128.083175625,1128.083175625,1128.083175625,1128.083175625,1128.083175625,1128.083175625,1128.083175625,5,1.13323337499605,1129.483986209,NA,NA,NA,NA,"","",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,0
"232","0.0831957505742666","71.8991596638655","251.89915966386602","low","4.769183153938849","maps/google_map_1.png","22.8700234900733","objects/1/1_42.jpg","0.0","indoors","Tambourine.jpg","old",0,153,153,153,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1133.734551209,1129.733976834,1129.733976834,1129.733976834,1129.733976834,1129.733976834,"right",1.80117679099931,1131.834469209,1131.834469209,1131.834469209,1131.834469209,1131.834469209,1131.834469209,1131.834469209,1131.834469209,1131.834469209,6,1.87558629099658,1134.205523792,1134.205523792,1134.205523792,1134.205523792,232,"['return']","[3.0972468330000993]",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,0
"234","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_122.jpg","None","indoors","Toy_Alien.jpg","new",0,154,154,154,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1145.451027042,1137.568311834,1137.568311834,1137.568311834,1137.568311834,1137.568311834,"right",1.96897962399817,1139.833065542,1139.833065542,1139.833065542,1139.833065542,1139.833065542,1139.833065542,1139.833065542,1139.833065542,1139.833065542,1,5.60047829199902,1145.701017209,NA,NA,NA,NA,"","",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,0
"235","1.25459332072541","71.8991596638655","251.89915966386602","medium","71.91936233457758","maps/google_map_1.png","90.020202670712","objects/1/1_22.jpg","0.0","indoors","Toy_BearBluePlushie.jpg","old",0,155,155,155,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1148.900927834,1145.950321667,1145.950321667,1145.950321667,1145.950321667,1145.950321667,"right",1.78859545800515,1148.034892625,1148.034892625,1148.034892625,1148.034892625,1148.034892625,1148.034892625,1148.034892625,1148.034892625,1148.034892625,1,0.833035415998893,1149.364955625,1149.364955625,1149.364955625,1149.364955625,43,"['return']","[2.239302123998641]",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,0
"237","0.854281142653355","71.8991596638655","251.89915966386602","medium","48.9715304705745","maps/google_map_1.png","67.0723708067089","objects/1/1_114.jpg","0.0","outdoors","Backhoe.jpg","old",0,156,156,156,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1155.9513485,1151.868439834,1151.868439834,1151.868439834,1151.868439834,1151.868439834,"right",2.21495224999671,1154.367328834,1154.367328834,1154.367328834,1154.367328834,1154.367328834,1154.367328834,1154.367328834,1154.367328834,1154.367328834,2,1.56028641599551,1154.367328834,1156.413026084,1156.413026084,1156.413026084,247,"['return']","[1.8409114169990062]",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,0
"239","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_53.jpg","None","outdoors","Shed.jpg","new",0,157,157,157,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1162.934576,1158.518447834,1158.518447834,1158.518447834,1158.518447834,1158.518447834,"right",1.61445983299927,1160.416605417,1160.416605417,1160.416605417,1160.416605417,1160.416605417,1160.416605417,1160.416605417,1160.416605417,1160.416605417,1,2.49283950000245,1163.18438375,NA,NA,NA,NA,"","",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,0
"240","5.845752315905429","71.8991596638655","251.89915966386602","low","335.106820656999","maps/google_map_1.png","6.792339006866531","objects/1/1_66.jpg","0.0","indoors","Headset.jpg","old",0,158,158,158,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1165.984421084,1163.433712542,1163.433712542,1163.433712542,1163.433712542,1163.433712542,"left",1.29887787399639,1165.014734709,1165.014734709,1165.014734709,1165.014734709,1165.014734709,1165.014734709,1165.014734709,1165.014734709,1165.014734709,6,0.937836458004313,1166.447478,1166.447478,1166.447478,1166.447478,210.5,"['return']","[1.7333812909928383]",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,1
"242","1.3453883929847","148.319327731092","328.319327731092","low","77.1241753940275","maps/google_map_1.png","18.804847662935103","objects/1/1_19.jpg","0.0","indoors","Neckrest.jpg","old",0,159,159,159,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1172.8681045,1168.451463792,1168.451463792,1168.451463792,1168.451463792,1168.451463792,"left",1.38084254100249,1170.11707625,1170.11707625,1170.11707625,1170.11707625,1170.11707625,1170.11707625,1170.11707625,1170.11707625,1170.11707625,6,2.72267483299947,1173.328863625,1173.328863625,1173.328863625,1173.328863625,20.5,"['return']","[1.4632441659996402]",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,1
"244","6.003566535402251","71.8991596638655","251.89915966386602","low","344.15349566000197","maps/google_map_1.png","2.25433599613627","objects/1/1_9.jpg","0.0","indoors","Fridge.jpg","old",0,160,160,160,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1178.618050792,1175.052647875,1175.052647875,1175.052647875,1175.052647875,1175.052647875,"left",1.65901012499671,1176.998911834,1176.998911834,1176.998911834,1176.998911834,1176.998911834,1176.998911834,1176.998911834,1176.998911834,1176.998911834,6,1.59673574999761,1179.082858959,1179.082858959,1179.082858959,1179.082858959,25.5,"['return']","[1.879739583004266]",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,1
"246","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_129.jpg","None","indoors","FuzzyDice.jpg","new",0,161,161,161,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1188.735122709,1181.236036417,1181.236036417,1181.236036417,1181.236036417,1181.236036417,"right",6.52036583299923,1188.051436334,1188.051436334,1188.051436334,1188.051436334,1188.051436334,1188.051436334,1188.051436334,1188.051436334,1188.051436334,1,0.655841791995044,1188.051436334,NA,NA,NA,NA,"","",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,0
"247","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_12.jpg","None","indoors","Pot_TurkishCoffee.jpg","new",0,162,162,162,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1191.284957167,1189.23433975,1189.23433975,1189.23433975,1189.23433975,1189.23433975,"right",1.33284087499487,1190.851463417,1190.851463417,1190.851463417,1190.851463417,1190.851463417,1190.851463417,1190.851463417,1190.851463417,1190.851463417,1,0.403581375001522,1191.535056417,NA,NA,NA,NA,"","",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,0
"248","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_77.jpg","None","outdoors","MobilityScooter.jpg","new",0,163,163,163,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1193.335247459,1191.7852165,1191.7852165,1191.7852165,1191.7852165,1191.7852165,"right",0.868665123998653,1192.950473959,1192.950473959,1192.950473959,1192.950473959,1192.950473959,1192.950473959,1192.950473959,1192.950473959,1192.950473959,1,0.359563999001693,1193.585106709,NA,NA,NA,NA,"","",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,0
"249","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_74.jpg","None","indoors","Jacks.jpg","new",0,164,164,164,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1195.267548375,1193.834337625,1193.834337625,1193.834337625,1193.834337625,1193.834337625,"right",0.653095916000893,1194.78417325,1194.78417325,1194.78417325,1194.78417325,1194.78417325,1194.78417325,1194.78417325,1194.78417325,1194.78417325,1,0.454092708001554,1195.517592375,NA,NA,NA,NA,"","",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,0
"250","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_139.jpg","None","indoors","Tray_Metal.jpg","new",0,165,165,165,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1197.184173417,1195.767596959,1195.767596959,1195.767596959,1195.767596959,1195.767596959,"right",0.785743415995967,1196.851621667,1196.851621667,1196.851621667,1196.851621667,1196.851621667,1196.851621667,1196.851621667,1196.851621667,1196.851621667,1,0.302399792002689,1197.434558292,NA,NA,NA,NA,"","",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,0
"251","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_56.jpg","None","outdoors","Leaf_Green.jpg","new",0,166,166,166,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1199.284573459,1197.685637709,1197.685637709,1197.685637709,1197.685637709,1197.685637709,"right",1.16427074999956,1199.133938417,1199.133938417,1199.133938417,1199.133938417,1199.133938417,1199.133938417,1199.133938417,1199.133938417,1199.133938417,1,0.12925125000038,1199.535205,NA,NA,NA,NA,"","",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,0
"252","2.9833011200630897","148.319327731092","328.319327731092","medium","171.017261659668","maps/google_map_1.png","112.697933928575","objects/1/1_57.jpg","0.0","indoors","Spoon_Wooden.jpg","old",0,167,167,167,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1202.485224375,1199.785059125,1199.785059125,1199.785059125,1199.785059125,1199.785059125,"left",1.35022737400141,1201.417687834,1201.417687834,1201.417687834,1201.417687834,1201.417687834,1201.417687834,1201.417687834,1201.417687834,1201.417687834,6,1.03850854199845,1202.950176292,1202.950176292,1202.950176292,1202.950176292,225,"['return']","[2.0967971249992843]",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,1
"254","1.3775183198521102","71.8991596638655","251.89915966386602","medium","78.96601833547109","maps/google_map_1.png","97.06685867160559","objects/1/1_92.jpg","0.0","outdoors","Torpedo.jpg","old",0,168,168,168,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1211.38536075,1205.318079375,1205.318079375,1205.318079375,1205.318079375,1205.318079375,"left",1.81660987500072,1207.434054792,1207.434054792,1207.434054792,1207.434054792,1207.434054792,1207.434054792,1207.434054792,1207.434054792,1207.434054792,6,3.93447616600315,1211.849781667,1211.849781667,1211.849781667,1211.849781667,132,"['return']","[3.091762290998304]",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,1
"256","5.9246299034903","71.8991596638655","251.89915966386602","low","339.62846580517703","maps/google_map_1.png","2.27069385868888","objects/1/1_135.jpg","0.0","outdoors","SatelliteDish.jpg","old",0,169,169,169,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1217.118679792,1215.202250875,1215.202250875,1215.202250875,1215.202250875,1215.202250875,"left",1.12581320799654,1216.616687042,1216.616687042,1216.616687042,1216.616687042,1216.616687042,1216.616687042,1216.616687042,1216.616687042,1216.616687042,6,0.483467083002324,1217.585389792,1217.585389792,1217.585389792,1217.585389792,236,"['return']","[1.6404889579935116]",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,1
"258","0.00876274572839009","71.8991596638655","251.89915966386602","low","0.502323003538285","maps/google_map_1.png","18.603163339672697","objects/1/1_49.jpg","0.0","outdoors","Squid_Orange.jpg","old",0,170,170,170,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1223.852396792,1219.485360209,1219.485360209,1219.485360209,1219.485360209,1219.485360209,"left",2.38987529099541,1222.167985292,1222.167985292,1222.167985292,1222.167985292,1222.167985292,1222.167985292,1222.167985292,1222.167985292,1222.167985292,6,1.65310195799975,1224.315900125,1224.315900125,1224.315900125,1224.315900125,193.5,"['return']","[6.0386642910016235]",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,1
"260","0.0782911701018714","71.8991596638655","251.89915966386602","low","4.488028859342941","maps/google_map_1.png","22.5888691954774","objects/1/1_121.jpg","0.0","outdoors","Trowel.jpg","old",0,171,171,171,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1233.70102525,1230.618464584,1230.618464584,1230.618464584,1230.618464584,1230.618464584,"left",2.03933470799529,1232.948995667,1232.948995667,1232.948995667,1232.948995667,1232.948995667,1232.948995667,1232.948995667,1232.948995667,1232.948995667,6,0.729340582998702,1234.164116459,1234.164116459,1234.164116459,1234.164116459,299.5,"['return']","[2.3485375000018394]",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,1
"262","0.9961909063393821","148.319327731092","328.319327731092","low","57.1064850767799","maps/google_map_1.png","1.21284265431257","objects/1/1_127.jpg","0.0","outdoors","Fortress.jpg","old",0,172,172,172,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1239.23540225,1236.786709959,1236.786709959,1236.786709959,1236.786709959,1236.786709959,"left",1.25799866700254,1238.335607709,1238.335607709,1238.335607709,1238.335607709,1238.335607709,1238.335607709,1238.335607709,1238.335607709,1238.335607709,6,0.872260832991742,1238.335607709,1239.697388417,1239.697388417,1239.697388417,32.5,"['return']","[1.9108347490036977]",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,1
"264","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_62.jpg","None","outdoors","Boat_Dinghy.jpg","new",0,173,173,173,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1245.535664792,1241.869417584,1241.869417584,1241.869417584,1241.869417584,1241.869417584,"right",2.35871383299673,1244.517885834,1244.517885834,1244.517885834,1244.517885834,1244.517885834,1244.517885834,1244.517885834,1244.517885834,1244.517885834,2,0.987537540997437,1245.785698292,NA,NA,NA,NA,"","",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,0
"265","0.861352401926571","71.8991596638655","251.89915966386602","medium","49.37688928241489","maps/google_map_1.png","67.4777296185493","objects/1/1_32.jpg","0.0","outdoors","Truck_Box.jpg","old",0,174,174,174,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1252.435815042,1246.035547375,1246.035547375,1246.035547375,1246.035547375,1246.035547375,"right",2.48381162399892,1248.801559209,1248.801559209,1248.801559209,1248.801559209,1248.801559209,1248.801559209,1248.801559209,1248.801559209,1248.801559209,2,3.60718720799923,1248.801559209,1252.896660959,1252.896660959,1252.896660959,50,"['return']","[1.8455373749966384]",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,0
"267","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_67.jpg","None","outdoors","Flower_Daisy.jpg","new",0,175,175,175,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1258.151792125,1255.002509625,1255.002509625,1255.002509625,1255.002509625,1255.002509625,"right",2.19202495799254,1257.485239375,1257.485239375,1257.485239375,1257.485239375,1257.485239375,1257.485239375,1257.485239375,1257.485239375,1257.485239375,1,0.637566165998578,1258.401956209,NA,NA,NA,NA,"","",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,0
"268","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_124.jpg","None","indoors","Triangle.jpg","new",0,176,176,176,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1265.15292325,1258.651869959,1258.651869959,1258.651869959,1258.651869959,1258.651869959,"right",5.36492624999664,1264.301773667,1264.301773667,1264.301773667,1264.301773667,1264.301773667,1264.301773667,1264.301773667,1264.301773667,1264.301773667,1,0.820604207998258,1264.301773667,NA,NA,NA,NA,"","",NA,NA,"",NA,992,"2022-11-28_09h40.15.205","recognition","2022.2.4",59.9000269749823,NA,0
